,2月,,Feb,"278,912","308,163","-29,251",          --,          --,          --,"37,764","73,893","-36,128","29,598","68,336","-38,738","8,166","5,557","2,609",27,7,20,"241,121","234,264","6,857","239,842","228,696","11,146",          --,56,-56,"35,155","26,172","8,983","159,836","155,231","4,605","24,517","26,082","-1,565",494,397,97,"19,839","20,758",-919,"1,279","5,568","-4,289"
,3月,,Mar,"305,026","290,743","14,283",          --,          --,          --,"53,347","58,695","-5,349","49,094","53,668","-4,573","4,252","5,028",-775,0,98,-98,"251,680","231,950","19,730","251,410","228,021","23,389",2,13,-11,"35,786","30,948","4,838","166,230","153,899","12,331","26,554","20,470","6,084",971,726,246,"21,867","21,966",-99,270,"3,929","-3,659"
,4月,,Apr,"278,392","255,432","22,960",          --,          --,          --,"42,144","44,036","-1,892","37,161","38,884","-1,723","4,983","5,152",-169,10,3,7,"236,238","211,393","24,846","235,159","208,572","26,586",          --,9,-9,"33,822","26,456","7,366","151,438","144,555","6,883","30,437","18,268","12,169",211,524,-313,"19,251","18,761",490,"1,080","2,820","-1,741"
,5月,,May,"284,679","299,019","-14,340",          --,          --,          --,"37,143","60,057","-22,914","32,725","52,911","-20,186","4,418","7,146","-2,728",18,16,2,"247,518","238,946","8,572","246,678","234,966","11,712",31,72,-41,"28,825","25,112","3,713","169,147","161,541","7,606","27,260","26,105","1,155",236,282,-46,"21,178","21,854",-676,840,"3,980","-3,140"
,6月,,Jun,"283,275","277,470","5,806",          --,          --,          --,"59,302","52,705","6,597","51,158","46,239","4,919","8,143","6,465","1,678",18,2,16,"223,956","224,763",-807,"223,329","220,689","2,640",2,72,-70,"29,393","27,196","2,198","159,802","154,475","5,327","12,969","17,908","-4,939",171,602,-431,"20,992","20,436",556,627,"4,074","-3,447"
,7月,,Jul,"291,605","277,704","13,901",          --,          --,          --,"50,080","42,519","7,562","42,410","38,852","3,558","7,670","3,667","4,004",5,7,-2,"241,519","235,178","6,342","240,377","231,465","8,912",15,30,-15,"25,144","23,940","1,205","181,747","172,477","9,270","18,540","19,735","-1,195",213,148,65,"14,718","15,135",-417,"1,142","3,713","-2,571"
,8月,,Aug,"300,790","297,273","3,517",          --,          --,          --,"46,064","51,389","-5,325","41,234","44,885","-3,652","4,830","6,504","-1,674",17,9,7,"254,710","245,874","8,835","253,706","242,816","10,890",18,21,-3,"26,288","24,109","2,179","191,330","186,484","4,846","16,030","12,587","3,443",103,92,11,"19,935","19,522",413,"1,004","3,058","-2,054"
,9月,,Sep,"318,355","267,031","51,323",          --,          --,          --,"61,280","21,152","40,128","58,960","17,442","41,518","2,320","3,711","-1,391",17,20,-3,"257,058","245,859","11,199","255,989","242,026","13,964",          --,33,-33,"23,293","23,149",144,"198,517","189,800","8,717","16,198","11,157","5,041",218,387,-169,"17,764","17,500",264,"1,068","3,833","-2,765"
,10月,,Oct,"388,498","392,789","-4,291",          --,          --,          --,"39,216","48,599","-9,383","37,287","46,247","-8,960","1,929","2,352",-423,15,7,8,"349,267","344,183","5,084","348,268","340,139","8,129",5,23,-18,"32,450","29,582","2,868","275,384","267,881","7,504","20,623","23,159","-2,536",148,185,-37,"19,658","19,309",349,999,"4,044","-3,045"
,11月,,Nov,"407,947","388,785","19,161",          --,          --,          --,"49,208","44,243","4,965","45,549","41,880","3,669","3,659","2,363","1,296",3,0,3,"358,736","344,542","14,193","357,676","341,907","15,769",78,68,9,"34,620","22,576","12,044","290,978","283,982","6,996","12,009","15,137","-3,128",356,666,-309,"19,634","19,477",157,"1,060","2,636","-1,575"
,12月,,Dec,"287,180","283,073","4,106",          --,          --,          --,"51,323","53,828","-2,505","44,774","48,862","-4,089","6,550","4,966","1,584",15,7,8,"235,841","229,239","6,603","235,216","226,697","8,518",          --,51,-51,"28,988","23,775","5,213","181,501","173,694","7,807","9,034","10,756","-1,722",289,516,-227,"15,404","17,906","-2,502",626,"2,541","-1,916"
平成31年,1月,2019,Jan,"414,506","391,682","22,824",          --,          --,          --,"61,150","46,121","15,029","54,127","40,428","13,698","7,023","5,693","1,331",24,2,22,"353,332","345,559","7,773","352,867","343,163","9,704",          --,349,-349,"27,840","25,147","2,693","287,636","284,212","3,424","17,215","16,819",396,247,160,87,"19,928","16,475","3,452",465,"2,396","-1,931"
,2月,,Feb,"334,562","301,011","33,551",          --,          --,          --,"63,891","40,533","23,358","54,904","34,681","20,223","8,986","5,852","3,135",8,7,1,"270,664","260,471","10,193","270,258","256,978","13,280",3,12,-10,"26,732","23,893","2,839","206,749","199,441","7,308","18,214","15,305","2,909",240,316,-76,"18,321","18,011",309,406,"3,493","-3,088"
,3月,,Mar,"548,946","518,950","29,996",          --,          --,          --,"109,605","87,240","22,364","104,534","77,159","27,375","5,071","10,082","-5,011",28,7,21,"439,314","431,703","7,611","438,245","428,115","10,130",218,24,194,"32,912","30,964","1,948","365,252","358,046","7,206","17,862","18,285",-423,555,682,-127,"21,445","20,113","1,332","1,069","3,588","-2,519"
,4月,,Apr,"475,133","479,733","-4,600",          --,          --,          --,"84,498","93,597","-9,099","80,196","88,767","-8,570","4,302","4,830",-528,7,5,2,"390,628","386,131","4,497","390,464","382,909","7,555",          --,14,-14,"32,236","25,040","7,196","323,318","327,234","-3,916","15,795","9,998","5,798",249,219,30,"18,866","20,405","-1,539",164,"3,222","-3,057"
令和元年,5月,,May,"489,849","474,077","15,773",          --,          --,          --,"89,303","88,339",964,"82,076","80,843","1,233","7,228","7,496",-268,          --,2,-2,"400,546","385,736","14,810","399,408","378,109","21,299",89,12,77,"30,721","25,146","5,574","333,869","326,513","7,356","15,549","9,402","6,147",116,201,-84,"19,063","16,834","2,229","1,138","7,627","-6,489"
,6月,,Jun,"507,532","477,599","29,933",          --,          --,          --,"109,998","105,893","4,105","102,994","98,840","4,154","7,004","7,053",-49,5,5,0,"397,529","371,701","25,828","397,212","365,636","31,577",2,18,-16,"30,578","29,674",904,"316,672","301,400","15,272","27,375","12,992","14,384",110,437,-327,"22,474","21,115","1,359",316,"6,065","-5,749"
,7月,,Jul,"517,582","493,767","23,816",          --,          --,          --,"85,156","66,195","18,961","80,056","61,630","18,427","5,099","4,565",534,17,70,-53,"432,410","427,502","4,908","431,500","422,930","8,570",17,22,-5,"27,353","25,596","1,757","369,164","360,996","8,168","14,726","15,586",-860,233,304,-71,"20,008","20,428",-420,910,"4,572","-3,662"
,8月,,Aug,"486,817","471,500","15,317",          --,          --,          --,"92,298","85,757","6,541","83,587","77,802","5,785","8,711","7,955",757,          --,19,-19,"394,519","385,724","8,795","394,101","383,119","10,982",18,16,2,"35,116","27,818","7,298","324,888","321,886","3,002","13,388","12,770",618,15,153,-138,"20,675","20,476",199,418,"2,605","-2,187"
,9月,,Sep,"491,335","474,733","16,602",          --,          --,          --,"69,234","59,466","9,769","64,857","53,289","11,568","4,377","6,176","-1,799",7,3,4,"422,094","415,265","6,829","421,714","411,910","9,804",4,16,-12,"33,881","31,043","2,839","354,479","350,791","3,688","13,379","12,441",938,242,521,-279,"19,728","17,099","2,629",380,"3,355","-2,975"
,10月,,Oct,"416,262","404,126","12,136",          --,          --,          --,"59,615","62,505","-2,890","53,552","57,725","-4,173","6,063","4,780","1,283",39,1,38,"356,608","341,620","14,988","356,161","338,646","17,514",          --,3,-3,"30,650","25,183","5,468","286,849","281,501","5,348","18,345","11,841","6,504",74,224,-151,"20,242","19,895",348,447,"2,973","-2,526"
,11月,,Nov,"373,037","371,960","1,077",          --,          --,          --,"50,925","49,797","1,128","46,645","46,152",492,"4,280","3,645",635,5,9,-4,"322,107","322,154",-46,"321,930","316,177","5,753",          --,17,-17,"29,675","29,372",303,"262,202","255,664","6,538","12,792","14,157","-1,364",86,388,-302,"17,175","16,579",595,177,"5,976","-5,799"
,12月,,Dec,"339,295","350,401","-11,106",          --,          --,          --,"38,573","35,567","3,006","37,151","31,616","5,535","1,422","3,951","-2,529",          --,35,-35,"300,722","314,799","-14,077","300,319","305,851","-5,532",3,15,-12,"23,156","24,385","-1,230","254,688","254,597",91,"6,798","11,640","-4,843",164,312,-148,"15,511","14,901",609,403,"8,948","-8,546"
令和2年,1月,2020,Jan,"423,328","413,581","9,748",          --,          --,          --,"49,923","57,843","-7,920","45,171","56,021","-10,850","4,752","1,822","2,930",8,25,-16,"373,397","355,713","17,684","373,270","348,409","24,861",          --,1,-1,"43,034","22,948","20,086","300,476","292,050","8,426","8,630","14,950","-6,319",135,341,-206,"20,996","18,120","2,876",127,"7,304","-7,177"
,2月,,Feb,"438,189","400,163","38,026",          --,          --,          --,"95,446","83,788","11,658","88,567","77,601","10,967","6,879","6,187",692,10,84,-75,"342,733","316,290","26,443","336,285","310,348","25,937",          --,3,-3,"47,862","25,784","22,078","259,146","253,626","5,521","9,443","11,503","-2,060",169,270,-101,"19,665","19,162",503,"6,448","5,942",506
,3月,,Mar,"577,456","546,512","30,944",          --,          --,          --,"173,215","122,520","50,695","164,052","108,955","55,097","9,163","13,565","-4,402",          --,29,-29,"404,241","423,963","-19,722","404,030","418,635","-14,605",          --,218,-218,"38,493","39,851","-1,358","320,127","313,202","6,925","21,515","30,692","-9,177",421,"1,010",-588,"23,474","33,663","-10,189",211,"5,328","-5,116"
,4月,,Apr,"380,664","411,264","-30,600",          --,          --,          --,"66,022","94,483","-28,460","61,607","90,542","-28,935","4,416","3,941",475,          --,74,-74,"314,641","316,707","-2,066","314,519","313,593",926,          --,0,0,"44,458","51,572","-7,114","228,480","225,630","2,850","19,288","15,219","4,070",165,132,33,"22,128","21,041","1,087",122,"3,114","-2,991"
,5月,,May,"326,624","334,859","-8,235",          --,          --,          --,"68,753","81,482","-12,728","65,172","78,731","-13,559","3,581","2,750",831,          --,11,-11,"257,871","253,366","4,504","257,650","250,161","7,490",          --,3,-3,"39,464","37,059","2,405","182,898","183,294",-396,"11,038","7,577","3,461",145,917,-772,"24,105","21,310","2,795",220,"3,206","-2,985"
,6月,,Jun,"485,807","446,048","39,759",          --,          --,          --,"83,690","61,498","22,192","77,944","54,271","23,672","5,747","7,227","-1,480",5,15,-11,"402,112","384,534","17,578","401,679","379,602","22,077",84,4,80,"42,321","32,442","9,879","318,347","313,091","5,257","19,809","14,857","4,951",319,371,-52,"20,799","18,837","1,962",434,"4,933","-4,499"
,7月,,Jul,"401,978","387,212","14,766",          --,          --,          --,"70,565","69,932",633,"59,541","62,590","-3,048","11,024","7,343","3,681",          --,141,-141,"331,413","317,139","14,274","330,489","313,160","17,329",          --,3,-3,"48,974","31,899","17,075","251,712","252,811","-1,099","10,298","11,229",-932,71,117,-47,"19,434","17,100","2,334",924,"3,979","-3,055"
,8月,,Aug,"345,456","323,208","22,248",          --,          --,          --,"66,043","67,319","-1,275","61,133","61,266",-133,"4,911","6,053","-1,142",7,18,-11,"279,406","255,871","23,535","279,270","252,201","27,069",          --,2,-2,"54,421","35,708","18,714","190,114","183,299","6,815","14,644","15,917","-1,272",92,107,-16,"19,998","17,168","2,830",136,"3,670","-3,534"
,9月,,Sep,"384,813","379,928","4,885",          --,          --,          --,"42,484","52,245","-9,761","39,622","46,656","-7,034","2,862","5,589","-2,727",1,32,-31,"342,328","327,651","14,677","342,008","323,365","18,643",          --,2,-2,"51,003","30,165","20,838","265,092","260,558","4,533","7,900","16,263","-8,363",136,407,-271,"17,876","15,970","1,907",320,"4,286","-3,966"
,10月,,Oct,"507,965","493,173","14,792",          --,          --,          --,"73,420","72,815",605,"70,450","68,844","1,606","2,970","3,971","-1,001",3,10,-8,"434,543","420,348","14,195","434,216","416,616","17,600",          --,2,-2,"41,464","30,630","10,834","359,613","356,255","3,357","10,211","12,318","-2,106",148,327,-179,"22,780","17,084","5,696",327,"3,732","-3,405"
,11月,,Nov,"432,356","380,720","51,637",          --,          --,          --,"70,398","51,149","19,249","64,182","47,652","16,530","6,216","3,497","2,719",10,25,-15,"361,948","329,546","32,403","361,738","323,954","37,784",          --,4,-4,"65,321","35,653","29,668","264,466","258,507","5,959","10,004","12,029","-2,025",473,127,346,"21,475","17,635","3,840",210,"5,591","-5,381"
,12月,,Dec,"345,170","328,387","16,784",          --,          --,          --,"66,618","74,275","-7,657","63,469","70,825","-7,355","3,149","3,451",-301,13,102,-89,"278,539","254,009","24,530","278,305","246,401","31,904",          --,11,-11,"77,903","49,938","27,966","173,210","168,862","4,348","8,598","11,998","-3,400",225,129,95,"18,369","15,463","2,906",234,"7,608","-7,374"
令和3年,1月,2021,Jan,"447,372","423,501","23,870",          --,          --,          --,"75,084","63,050","12,035","72,329","58,743","13,586","2,756","4,307","-1,551",2,12,-10,"372,286","360,440","11,846","372,157","352,749","19,408",          --,28,-28,"65,939","52,702","13,237","274,782","268,783","6,000","9,621","13,436","-3,815",232,275,-43,"21,583","17,525","4,058",129,"7,691","-7,562"
,2月,,Feb,"448,683","469,847","-21,164",          --,          --,          --,"72,320","88,554","-16,234","66,701","80,972","-14,270","5,619","7,582","-1,964",11,82,-71,"376,352","381,211","-4,859","375,794","374,522","1,272",          --,13,-13,"72,466","66,374","6,092","272,438","271,328","1,110","11,967","17,290","-5,324",194,156,38,"18,729","19,360",-631,558,"6,689","-6,131"
,3月,,Mar,"509,873","506,891","2,982",          --,          --,          --,"73,832","82,738","-8,906","64,393","76,087","-11,694","9,439","6,652","2,787",6,80,-74,"436,035","424,072","11,963","435,895","417,270","18,625",          --,41,-41,"74,677","57,347","17,329","321,640","316,527","5,113","18,388","22,467","-4,078",337,563,-226,"20,853","20,324",528,140,"6,802","-6,662"
,4月,,Apr,"431,671","415,838","15,833",          --,          --,          --,"55,546","52,488","3,057","50,294","48,935","1,359","5,251","3,553","1,698",109,11,97,"376,017","363,339","12,678","375,309","358,824","16,485",105,1,104,"54,441","44,363","10,078","286,272","282,064","4,208","12,424","11,610",814,256,325,-68,"21,811","20,461","1,350",707,"4,514","-3,807"
,5月,,May,"399,676","409,611","-9,934",          --,          --,          --,"52,182","59,441","-7,259","47,394","56,946","-9,552","4,788","2,494","2,293",0,10,-10,"347,495","350,160","-2,665","346,301","344,218","2,083",          --,14,-14,"45,173","46,882","-1,709","270,878","264,757","6,122","10,216","12,686","-2,470",138,321,-183,"19,896","19,558",338,"1,194","5,942","-4,749"
,6月,,Jun,"425,634","421,251","4,383",          --,          --,          --,"79,705","67,295","12,410","70,497","60,318","10,179","9,208","6,977","2,231",23,10,13,"345,906","353,946","-8,041","345,653","347,883","-2,230",          --,38,-38,"48,447","52,003","-3,556","267,894","267,404",490,"12,609","13,036",-427,260,237,23,"16,444","15,165","1,279",253,"6,064","-5,810"
,7月,,Jul,"409,650","421,260","-11,610",          --,          --,          --,"53,311","74,432","-21,120","45,273","68,605","-23,332","8,039","5,827","2,211",6,16,-10,"356,332","346,812","9,520","355,921","342,870","13,051",1,25,-24,"47,378","45,781","1,597","281,345","273,418","7,927","7,942","7,261",681,139,182,-43,"19,116","16,203","2,913",411,"3,942","-3,531"
,8月,,Aug,"355,603","366,323","-10,719",          --,          --,          --,"56,831","66,364","-9,533","49,480","60,113","-10,633","7,352","6,251","1,101",3,6,-3,"298,769","299,953","-1,184","298,597","295,291","3,306",          --,26,-26,"46,189","46,048",141,"226,692","224,769","1,923","8,878","7,519","1,359",111,187,-76,"16,727","16,742",-15,172,"4,662","-4,490"
,9月,,Sep,"476,577","430,288","46,290",          --,          --,          --,"80,248","52,742","27,506","73,075","45,195","27,880","7,172","7,547",-375,13,16,-4,"396,317","377,529","18,788","396,195","373,074","23,121",          --,28,-28,"61,818","48,959","12,859","303,349","296,771","6,577","12,124","9,740","2,384",149,331,-181,"18,756","17,246","1,509",122,"4,455","-4,333"
,10月,,Oct,"384,216","378,650","5,566",          --,          --,          --,"58,999","49,195","9,804","56,105","46,853","9,252","2,895","2,342",553,3,9,-6,"325,213","329,446","-4,233","324,967","324,474",492,          --,18,-18,"50,419","47,452","2,967","242,274","244,828","-2,554","12,918","12,472",446,250,220,30,"19,106","19,485",-379,246,"4,971","-4,725"
,11月,,Nov,"390,002","393,201","-3,198",          --,          --,          --,"64,630","74,706","-10,076","62,888","72,978","-10,090","1,742","1,728",14,8,9,-1,"325,364","318,485","6,879","325,225","315,050","10,175",0,4,-3,"49,470","48,361","1,109","242,275","235,298","6,977","12,911","13,529",-618,268,344,-76,"20,301","17,515","2,786",140,"3,436","-3,296"
,12月,,Dec,"308,107","331,596","-23,489",          --,          --,          --,"55,574","71,639","-16,065","52,598","66,570","-13,972","2,976","5,069","-2,093",0,46,-46,"252,533","259,910","-7,377","252,230","255,403","-3,174",          --,14,-14,"46,571","50,920","-4,349","177,283","175,375","1,908","8,291","11,729","-3,438",186,220,-34,"19,898","17,146","2,753",303,"4,507","-4,204"
令和4年,1月,2022,Jan,"413,508","401,655","11,852",          --,          --,          --,"67,481","70,117","-2,636","65,150","66,842","-1,692","2,332","3,276",-944,0,23,-23,"346,026","331,515","14,511","345,731","327,432","18,299",          --,          --,          --,"55,523","48,847","6,677","256,114","249,726","6,389","15,632","13,443","2,189",322,114,209,"18,139","15,303","2,836",296,"4,083","-3,788"
,2月,,Feb,"373,365","401,144","-27,779",          --,          --,          --,"49,299","78,957","-29,658","47,830","78,117","-30,287","1,469",841,629,0,13,-13,"324,066","322,174","1,892","323,619","319,906","3,713",          --,2,-2,"59,436","62,810","-3,374","228,353","220,651","7,701","17,167","17,237",-69,432,321,111,"18,231","18,885",-654,447,"2,268","-1,821"
,3月,,Mar,"438,855","470,270","-31,415",          --,          --,          --,"59,125","86,686","-27,560","56,779","83,034","-26,255","2,347","3,651","-1,305",0,85,-85,"379,729","383,499","-3,770","379,547","379,341",207,          --,          --,          --,"70,660","61,497","9,163","264,983","259,676","5,307","22,505","29,444","-6,939",737,586,151,"20,662","28,137","-7,475",182,"4,159","-3,977"
,4月,,Apr,"344,178","368,166","-23,988",          --,          --,          --,"56,691","73,257","-16,566","52,233","69,234","-17,001","4,458","4,023",435,0,14,-14,"287,487","294,894","-7,407","287,023","291,802","-4,779",          --,          --,          --,"58,651","54,666","3,985","193,191","191,041","2,150","16,796","23,088","-6,292",298,321,-23,"18,087","22,686","-4,598",464,"3,092","-2,629"
,5月,,May,"369,814","383,302","-13,488",          --,          --,          --,"77,350","83,699","-6,349","70,450","75,214","-4,764","6,899","8,484","-1,585",0,2,-2,"292,465","299,601","-7,137","292,304","296,980","-4,676",          --,2,-2,"51,840","54,072","-2,232","210,327","203,592","6,735","11,406","17,658","-6,252",427,166,262,"18,304","21,490","-3,187",161,"2,621","-2,461"
,6月,,Jun,"357,964","404,995","-47,031",          --,          --,          --,"82,188","116,801","-34,613","77,452","109,453","-32,001","4,736","7,348","-2,611",0,13,-13,"275,776","288,181","-12,405","275,131","284,324","-9,193",          --,          --,          --,"48,647","50,400","-1,754","193,836","186,340","7,497","13,484","22,712","-9,228",408,379,29,"18,756","24,493","-5,737",645,"3,857","-3,212"
,7月,,Jul,"343,723","375,376","-31,654",          --,          --,          --,"70,252","69,492",760,"65,531","66,927","-1,396","4,721","2,566","2,156",0,32,-32,"273,471","305,852","-32,381","272,513","301,481","-28,968",          --,          --,          --,"48,318","56,838","-8,520","196,042","194,029","2,012","10,371","27,369","-16,997",163,735,-571,"17,619","22,511","-4,892",958,"4,371","-3,413"
,8月,,Aug,"372,877","360,831","12,045",          --,          --,          --,"61,649","53,641","8,008","58,216","51,295","6,921","3,433","2,346","1,087",0,18,-18,"311,228","307,173","4,055","310,968","303,449","7,519",33,2,30,"62,225","50,928","11,297","210,013","203,775","6,237","19,570","31,141","-11,571",358,668,-310,"18,770","16,934","1,835",259,"3,724","-3,464"
,9月,,Sep,"393,315","422,728","-29,414",          --,          --,          --,"64,329","75,658","-11,328","61,469","69,191","-7,722","2,860","6,467","-3,607",0,8,-8,"328,985","347,063","-18,077","328,512","343,590","-15,079",          --,32,-32,"53,308","51,432","1,876","245,338","245,521",-183,"12,334","24,573","-12,238",276,433,-156,"17,256","21,599","-4,344",474,"3,473","-2,999"
,10月,,Oct,"364,227","394,659","-30,432",          --,          --,          --,"65,476","63,509","1,968","60,373","61,341",-968,"5,103","2,167","2,936",0,1,-1,"298,751","331,150","-32,399","298,563","328,233","-29,670",135,          --,135,"43,641","57,224","-13,583","229,923","221,541","8,382","10,423","28,475","-18,052",171,197,-25,"14,270","20,796","-6,526",188,"2,917","-2,729"
,11月,,Nov,"421,112","434,783","-13,670",          --,          --,          --,"73,666","79,008","-5,342","73,033","72,312",721,633,"6,696","-6,063",0,9,-9,"347,446","355,766","-8,320","346,927","352,487","-5,560",12,2,10,"62,985","53,882","9,103","254,057","247,412","6,645","10,395","30,750","-20,356",558,"1,565","-1,007","18,920","18,875",45,519,"3,279","-2,760"
,12月,,Dec,"322,147","331,249","-9,102",          --,          --,          --,"54,240","61,448","-7,208","50,757","59,306","-8,548","3,483","2,142","1,340",0,6,-6,"267,907","269,795","-1,888","265,326","267,276","-1,950",          --,29,-29,"60,563","44,480","16,083","168,945","168,389",556,"11,971","34,290","-22,319",154,286,-132,"23,694","19,802","3,892","2,581","2,519",62
令和5年,1月,2023,Jan,"375,781","367,428","8,353",          --,          --,          --,"67,513","70,684","-3,171","65,344","70,201","-4,857","2,170",483,"1,686",0,5,-5,"308,268","296,739","11,529","307,974","293,191","14,783",          --,35,-35,"60,021","46,584","13,437","214,149","204,336","9,812","12,580","26,659","-14,078",234,322,-88,"20,990","15,256","5,735",294,"3,548","-3,254"
,2月,,Feb,"395,916","351,847","44,069",          --,          --,          --,"100,575","57,665","42,911","93,008","52,960","40,048","7,567","4,705","2,863",0,          --,0,"295,341","294,182","1,159","295,042","290,614","4,429",          --,2,-2,"45,875","40,937","4,939","217,676","214,268","3,409","13,827","18,482","-4,656",486,182,304,"17,178","16,743",435,299,"3,569","-3,270"
,3月,,Mar,"455,592","408,144","47,448",          --,          --,          --,"146,277","106,212","40,064","134,979","98,478","36,501","11,297","7,734","3,564",0,67,-66,"309,315","301,866","7,450","309,031","296,981","12,050",          --,10,-10,"50,190","45,527","4,663","227,756","220,132","7,624","10,976","12,149","-1,173",320,584,-264,"19,788","18,578","1,210",285,"4,884","-4,600"
,4月,,Apr,"352,546","363,872","-11,326",          --,          --,          --,"93,631","111,843","-18,211","88,045","107,685","-19,639","5,586","4,158","1,428",0,25,-25,"258,915","252,004","6,911","258,569","247,878","10,691",83,          --,83,"50,396","47,403","2,993","176,303","169,364","6,939","17,441","18,112",-671,193,290,-96,"14,154","12,710","1,444",345,"4,125","-3,780"
,5月,,May,"360,580","328,465","32,115",          --,          --,          --,"80,086","47,898","32,188","73,793","40,161","33,632","6,293","7,737","-1,444",0,0,0,"280,494","280,567",-73,"279,694","276,316","3,378",          --,2,-2,"52,654","52,346",308,"197,045","192,620","4,425","14,040","14,875",-835,311,703,-393,"15,645","15,770",-125,800,"4,251","-3,451"
,6月,,Jun,"356,984","333,239","23,745",          --,          --,          --,"79,471","55,502","23,969","72,500","54,991","17,509","6,971",511,"6,460",0,78,-78,"277,513","277,659",-146,"277,104","271,056","6,048",          --,13,-13,"43,789","39,007","4,783","204,829","202,855","1,974","10,674","11,774","-1,100",370,366,4,"17,443","17,041",401,409,"6,603","-6,194"
,7月,,Jul,"340,203","358,160","-17,957",          --,          --,          --,"58,217","77,613","-19,396","45,519","63,575","-18,055","12,698","14,038","-1,341",0,41,-41,"281,986","280,506","1,480","281,705","274,431","7,275",          --,          --,          --,"41,310","35,498","5,811","207,889","206,490","1,399","11,180","10,963",217,289,599,-310,"21,038","20,880",158,281,"6,076","-5,795"
,8月,,Aug,"367,028","347,000","20,028",          --,          --,          --,"65,820","62,047","3,774","59,564","52,632","6,931","6,256","9,414","-3,158",0,6,-6,"301,208","284,947","16,260","300,816","281,025","19,792",          --,2,-2,"52,313","40,444","11,868","221,555","213,286","8,269","11,113","8,967","2,145",248,331,-83,"15,587","17,994","-2,407",391,"3,923","-3,531"
,9月,,Sep,"417,769","385,999","31,771",          --,          --,          --,"120,515","71,406","49,109","112,953","65,731","47,222","7,562","5,675","1,887",0,1,-1,"297,254","314,591","-17,337","296,368","310,093","-13,725",          --,          --,          --,"39,996","48,014","-8,018","230,320","231,624","-1,303","8,941","12,090","-3,149",263,360,-97,"16,847","18,006","-1,158",886,"4,498","-3,612"
,10月,,Oct,"380,853","369,289","11,563",          --,          --,          --,"72,127","69,183","2,944","68,959","63,859","5,100","3,167","5,324","-2,157",0,26,-26,"308,726","300,081","8,645","308,238","297,001","11,236",          --,          --,          --,"50,733","52,231","-1,499","232,500","216,913","15,587","8,833","11,444","-2,610",340,476,-136,"15,831","15,937",-106,488,"3,079","-2,591"
,11月,,Nov,"418,259","433,032","-14,773",          --,          --,          --,"78,527","82,483","-3,956","68,999","80,067","-11,068","9,528","2,416","7,112",0,6,-6,"339,732","350,543","-10,811","338,922","348,440","-9,519",          --,2,-2,"39,241","43,380","-4,139","268,202","264,454","3,748","8,312","20,594","-12,282",813,305,508,"22,354","19,705","2,649",811,"2,103","-1,292"
,12月,,Dec,"331,479","320,622","10,857",          --,          --,          --,"92,998","97,859","-4,860","81,763","79,257","2,507","11,235","18,602","-7,367",0,16,-16,"238,481","222,747","15,734","237,977","218,641","19,336",87,88,-1,"37,283","26,216","11,068","173,984","168,793","5,191","7,779","8,791","-1,013",384,273,111,"18,460","14,481","3,979",504,"4,106","-3,602"
令和6年,1月,2024,Jan,"417,461","392,204","25,257",          --,          --,          --,"64,275","45,608","18,667","57,462","44,264","13,198","6,813","1,344","5,469",          --,1,-1,"353,186","346,595","6,591","352,802","341,534","11,268",87,          --,87,"38,057","34,527","3,530","284,842","277,064","7,778","13,499","13,734",-235,499,522,-23,"15,818","15,687",131,384,"5,061","-4,677"
,2月,,Feb,"394,118","383,701","10,416",          --,          --,          --,"73,966","65,983","7,983","70,827","64,179","6,648","3,139","1,804","1,335",          --,50,-50,"320,151","317,669","2,483","319,797","313,562","6,235",47,26,21,"43,467","32,408","11,059","247,149","245,953","1,196","11,458","16,878","-5,420",458,317,141,"17,217","17,979",-762,355,"4,107","-3,752"
,3月,,Mar,"445,789","441,721","4,068",          --,          --,          --,"63,354","67,912","-4,558","46,532","59,917","-13,385","16,822","7,995","8,827",15,23,-9,"382,420","373,785","8,635","381,935","370,154","11,782",          --,          --,          --,"51,218","36,500","14,719","297,197","296,465",732,"13,195","19,239","-6,043",298,687,-389,"20,027","17,264","2,763",485,"3,631","-3,147"
,4月,,Apr,"460,538","471,180","-10,642",          --,          --,          --,"71,377","78,231","-6,854","58,603","68,378","-9,775","12,774","9,853","2,921",          --,10,-10,"389,161","392,940","-3,779","388,451","389,777","-1,326",          --,          --,          --,"43,900","48,772","-4,872","317,616","312,913","4,703","10,651","10,370",281,305,297,8,"15,979","17,425","-1,445",710,"3,163","-2,453"
,5月,,May,"428,942","398,074","30,868",          --,          --,          --,"116,177","82,060","34,118","109,917","73,828","36,089","6,261","8,231","-1,971",          --,          --,          --,"312,764","316,014","-3,250","310,964","311,055",-92,          --,2,-2,"38,306","41,043","-2,737","241,065","237,880","3,185","11,659","14,029","-2,370",390,703,-313,"19,543","17,398","2,145","1,801","4,959","-3,158"
,6月,,Jun,"411,583","449,323","-37,740",          --,          --,          --,"68,813","116,066","-47,253","64,629","94,127","-29,497","4,184","21,939","-17,756",          --,9,-9,"342,770","333,248","9,522","342,125","329,779","12,346",          --,          --,          --,"38,385","39,956","-1,571","272,320","259,760","12,560","13,380","11,850","1,531",230,304,-73,"17,810","17,910",-100,645,"3,469","-2,824"
,7月,,Jul,"473,635","492,619","-18,984",          --,          --,          --,"85,548","108,547","-23,000","79,962","98,246","-18,284","5,586","10,301","-4,715",          --,46,-46,"388,088","384,026","4,062","387,905","380,045","7,860",          --,8,-8,"45,180","41,417","3,763","315,926","307,321","8,605","10,537","12,440","-1,903",213,474,-261,"16,049","18,385","-2,336",182,"3,981","-3,798"
